Call ID,Caller ID,Receiver ID,Call Time,Duration,Call Status,Call Outcome,Wait Time (seconds),Rating,Answered,Direction,Caller Name,Receiver Name
CALL-5237,E6927,R3367,2024-09-16 02:06:44,110,Missed,Unsuccessful,35,4.0,No,Incoming,Priya Chauhan,Ananya Singh
CALL-4213,E4918,R7088,2024-09-28 04:26:48,238,Missed,Successful,14,5.0,No,Outgoing,Ishika Gupta,Rahul Joshi
CALL-9378,E3121,R9224,2024-03-02 15:24:48,187,Missed,,58,,No,Incoming,Sneha Verma,Aanya Rao
CALL-9304,E6276,R2851,2024-11-23 10:29:28,432,Completed,Successful,16,,Yes,Incoming,Arjun Gupta,Diya Gupta
CALL-2591,E9656,R2895,2024-04-10 01:55:59,555,Missed,Unsuccessful,41,4.0,No,Outgoing,Krishna Rao,Krishna Singh
CALL-1807,E2164,R2851,2024-06-12 00:22:07,286,Completed,Successful,27,,Yes,Outgoing,Aditya Singh,Diya Gupta
CALL-4415,E3121,R1589,2024-09-20 15:28:35,345,Completed,,30,,Yes,Incoming,Sneha Verma,Aarav Patel
CALL-8496,E8276,R7439,2024-10-07 18:11:55,80,Completed,,35,,Yes,Incoming,Neha Chauhan,Neha Joshi
CALL-4675,E4471,R5483,2024-12-24 05:42:13,260,Completed,,55,,Yes,Incoming,Meera Patel,Neha Rao
CALL-7356,E7233,R5310,2024-05-01 11:56:27,254,Missed,Successful,33,1.0,No,Incoming,Diya Patel,Reyansh Patel
CALL-3025,E7967,R3307,2024-03-01 04:36:46,543,Missed,Unsuccessful,5,3.0,No,Incoming,Aditi Joshi,Karthik Chauhan
CALL-9311,E6728,R3020,2024-10-05 08:47:53,356,Completed,Successful,37,5.0,Yes,Incoming,Diya Verma,Aditya Gupta
CALL-8322,E9714,R6126,2024-02-25 17:10:41,530,Completed,Successful,35,,Yes,Incoming,Aditi Verma,Ishaan Rao
CALL-3678,E4509,R5086,2024-09-29 09:19:13,165,Completed,,40,,Yes,Outgoing,Aditya Mehta,Krishna Gupta
CALL-4971,E6483,R7804,2024-08-21 19:34:08,268,Missed,,24,,No,Outgoing,Ananya Gupta,Ishaan Khan
CALL-7702,E3810,R7947,2024-09-14 11:39:03,451,Missed,Successful,22,1.0,No,Outgoing,Vivaan Verma,Meera Singh
CALL-1620,E7829,R6494,2024-12-15 21:30:30,519,Missed,Unsuccessful,19,,No,Outgoing,Aditi Patel,Aryan Khan
CALL-4850,E7943,R6468,2024-01-22 02:08:29,36,Completed,Successful,50,,Yes,Incoming,Diya Gupta,Ananya Khan
CALL-2037,E7180,R5423,2024-08-27 21:13:57,136,Completed,Unsuccessful,58,,Yes,Incoming,Krishna Singh,Krishna Verma
CALL-2944,E3810,R3554,2024-02-21 15:02:09,275,Missed,Unsuccessful,26,,No,Outgoing,Vivaan Verma,Meera Gupta
CALL-5103,E6492,R1617,2024-11-29 14:23:23,112,Completed,Unsuccessful,37,,Yes,Outgoing,Meera Rao,Arjun Mehta
CALL-1304,E6500,R4907,2024-11-06 08:29:08,113,Completed,Unsuccessful,57,2.0,Yes,Outgoing,Aditi Khan,Rohan Mehta
CALL-2651,E5653,R6687,2024-04-24 09:32:22,109,Missed,,3,,No,Incoming,Diya Joshi,Ananya Verma
CALL-8740,E8058,R4221,2024-05-03 00:23:53,574,Completed,,10,3.0,Yes,Incoming,Reyansh Patel,Neha Verma
CALL-5056,E7162,R4907,2024-12-03 00:52:47,495,Missed,,32,1.0,No,Outgoing,Karthik Patel,Rohan Mehta
CALL-8026,E7855,R1866,2024-11-06 11:22:08,116,Completed,Successful,43,3.0,Yes,Incoming,Priya Singh,Krishna Patel
CALL-6933,E6276,R6901,2024-01-21 12:37:23,170,Missed,Successful,58,2.0,No,Outgoing,Arjun Gupta,Meera Rao
CALL-8384,E4591,R1377,2024-11-25 01:18:04,327,Missed,Unsuccessful,20,2.0,No,Incoming,Ishika Joshi,Ishika Rao
CALL-1632,E6500,R9617,2024-07-04 05:28:35,291,Missed,,41,4.0,No,Outgoing,Aditi Khan,Aanya Joshi
CALL-9219,E5330,R1866,2024-02-29 18:09:37,422,Completed,,52,2.0,Yes,Outgoing,Neha Verma,Krishna Patel
CALL-3621,E9803,R9524,2024-07-11 05:17:38,372,Missed,,1,4.0,No,Outgoing,Aanya Joshi,Aditi Sharma
CALL-4412,E9840,R7273,2024-03-19 08:30:20,319,Completed,,38,5.0,Yes,Outgoing,Meera Singh,Arjun Sharma
CALL-4152,E1883,R2772,2024-01-11 23:02:52,575,Completed,,14,,Yes,Outgoing,Ishika Singh,Aryan Sharma
CALL-6350,E1621,R2278,2024-10-08 03:10:05,522,Completed,Successful,52,,Yes,Incoming,Vivaan Joshi,Aryan Chauhan
CALL-9957,E5232,R7868,2024-02-27 21:05:48,137,Missed,Successful,32,,No,Outgoing,Neha Singh,Aarav Rao
CALL-9174,E4978,R1648,2024-10-01 17:29:14,165,Missed,Successful,15,,No,Outgoing,Vivaan Chauhan,Diya Khan
CALL-9669,E8255,R7487,2024-10-04 21:48:39,310,Completed,Unsuccessful,24,,Yes,Incoming,Aditi Chauhan,Rohan Verma
CALL-1810,E1190,R5962,2024-10-03 21:00:51,519,Missed,Unsuccessful,60,,No,Outgoing,Vivaan Sharma,Aarav Gupta
CALL-4822,E2278,R3648,2024-04-16 09:23:53,252,Missed,,59,,No,Incoming,Arjun Mehta,Meera Mehta
CALL-6870,E6991,R6001,2024-01-27 17:53:06,569,Completed,Unsuccessful,15,4.0,Yes,Incoming,Aditi Gupta,Rohan Gupta
CALL-8498,E4978,R1648,2024-08-01 03:13:37,410,Completed,,50,,Yes,Incoming,Vivaan Chauhan,Diya Khan
CALL-2583,E8830,R7997,2024-08-04 13:50:37,104,Missed,Successful,1,3.0,No,Incoming,Priya Patel,Karthik Gupta
CALL-2327,E3473,R6993,2024-11-25 03:25:08,255,Missed,Successful,17,2.0,No,Incoming,Neha Gupta,Aditi Chauhan
CALL-5994,E3736,R8837,2024-04-29 13:05:11,541,Missed,Unsuccessful,44,,No,Incoming,Vivaan Rao,Rohan Singh
CALL-4075,E4049,R1808,2024-11-02 02:01:13,537,Completed,Successful,49,,Yes,Outgoing,Rohan Rao,Karthik Sharma
CALL-6236,E8133,R7002,2024-08-29 07:40:23,390,Missed,,38,,No,Outgoing,Aarav Gupta,Krishna Chauhan
CALL-7375,E4582,R4519,2024-11-01 17:42:51,263,Completed,Unsuccessful,3,,Yes,Outgoing,Rohan Gupta,Aditi Gupta
CALL-5803,E7855,R4112,2024-05-16 22:41:07,376,Missed,Unsuccessful,10,5.0,No,Outgoing,Priya Singh,Rahul Patel
CALL-7821,E4198,R2716,2024-07-05 11:58:52,510,Missed,,54,,No,Incoming,Aditi Mehta,Ishaan Patel
CALL-9614,E9751,R6494,2024-03-14 11:11:31,407,Missed,Successful,19,,No,Incoming,Reyansh Mehta,Aryan Khan
CALL-8310,E7284,R7579,2024-12-10 15:21:56,439,Completed,,50,2.0,Yes,Outgoing,Sneha Rao,Neha Singh
CALL-2479,E3866,R4554,2024-05-03 21:37:07,454,Completed,Unsuccessful,4,,Yes,Outgoing,Rohan Chauhan,Rahul Mehta
CALL-7845,E4508,R7868,2024-06-04 11:21:25,453,Completed,Unsuccessful,11,1.0,Yes,Outgoing,Aryan Patel,Aarav Rao
CALL-3324,E2521,R9453,2024-09-14 05:11:20,475,Completed,Unsuccessful,32,,Yes,Outgoing,Reyansh Chauhan,Sneha Chauhan
CALL-4571,E2974,R4737,2024-07-02 07:31:01,116,Missed,Successful,14,3.0,No,Outgoing,Meera Mehta,Ananya Mehta
CALL-1339,E7180,R3020,2024-10-17 06:22:51,264,Completed,Unsuccessful,16,,Yes,Incoming,Krishna Singh,Aditya Gupta
CALL-3462,E5862,R4715,2024-03-30 19:54:30,328,Completed,,12,5.0,Yes,Outgoing,Aanya Singh,Ishaan Singh
CALL-8833,E7218,R1866,2024-06-26 09:07:23,74,Missed,Unsuccessful,11,1.0,No,Incoming,Reyansh Verma,Krishna Patel
CALL-1298,E2379,R6126,2024-10-12 16:18:28,292,Completed,Unsuccessful,57,,Yes,Outgoing,Diya Sharma,Ishaan Rao
CALL-1351,E1883,R6687,2024-09-27 13:45:48,277,Missed,,24,3.0,No,Incoming,Ishika Singh,Ananya Verma
CALL-8173,E4265,R2772,2024-09-02 21:14:47,71,Completed,Unsuccessful,60,1.0,Yes,Outgoing,Ishika Rao,Aryan Sharma
CALL-4952,E8173,R4221,2024-05-18 20:54:13,163,Completed,,31,3.0,Yes,Incoming,Ishika Mehta,Neha Verma
CALL-5505,E7236,R6494,2024-02-06 10:48:44,522,Missed,Unsuccessful,55,1.0,No,Outgoing,Rohan Joshi,Aryan Khan
CALL-3309,E9012,R2053,2024-10-20 01:25:24,232,Completed,Unsuccessful,38,5.0,Yes,Outgoing,Karthik Mehta,Krishna Sharma
CALL-3275,E5100,R2612,2024-06-26 22:05:42,281,Completed,,19,5.0,Yes,Outgoing,Aanya Gupta,Vivaan Patel
CALL-9575,E8504,R1071,2024-03-25 20:09:04,92,Missed,Successful,45,5.0,No,Incoming,Rahul Chauhan,Aditya Joshi
CALL-6436,E7284,R3827,2024-02-10 22:07:51,478,Missed,Successful,11,,No,Incoming,Sneha Rao,Ishika Gupta
CALL-6981,E7177,R8536,2024-01-17 06:39:49,362,Completed,Successful,31,,Yes,Outgoing,Ishaan Singh,Rohan Rao
CALL-9888,E3598,R2851,2024-09-11 10:54:09,539,Completed,,16,5.0,Yes,Incoming,Ishaan Patel,Diya Gupta
CALL-2927,E4265,R3842,2024-11-16 02:40:22,79,Missed,,16,,No,Incoming,Ishika Rao,Sneha Rao
CALL-3280,E7218,R9096,2024-12-12 16:58:34,284,Completed,Successful,18,2.0,Yes,Outgoing,Reyansh Verma,Neha Mehta
CALL-5434,E4889,R5310,2024-12-20 22:51:04,146,Completed,,42,4.0,Yes,Incoming,Aarav Verma,Reyansh Patel
CALL-1300,E9244,R4110,2024-01-27 07:29:40,206,Completed,,38,2.0,Yes,Outgoing,Aanya Khan,Reyansh Sharma
CALL-3320,E4507,R4135,2024-05-24 15:13:01,429,Completed,,52,4.0,Yes,Incoming,Rohan Verma,Karthik Khan
CALL-1806,E9298,R1740,2024-08-09 15:20:25,474,Missed,Unsuccessful,54,3.0,No,Outgoing,Diya Singh,Ishaan Chauhan
CALL-1016,E1218,R6468,2024-10-15 14:30:06,420,Missed,Unsuccessful,40,,No,Outgoing,Aanya Rao,Ananya Khan
CALL-9429,E7402,R2275,2024-06-11 11:27:23,152,Completed,Unsuccessful,52,1.0,Yes,Outgoing,Rahul Sharma,Vivaan Singh
CALL-2410,E2379,R3593,2024-04-11 21:36:13,177,Missed,Unsuccessful,43,,No,Incoming,Diya Sharma,Karthik Patel
CALL-6950,E7162,R8029,2024-05-19 12:40:00,385,Missed,Unsuccessful,35,,No,Outgoing,Karthik Patel,Vivaan Gupta
CALL-3965,E7789,R7997,2024-07-21 12:53:14,499,Missed,,50,2.0,No,Incoming,Krishna Khan,Karthik Gupta
CALL-4539,E1055,R7184,2024-12-11 08:51:11,307,Completed,Unsuccessful,5,,Yes,Outgoing,Arjun Sharma,Rahul Gupta
CALL-2347,E5502,R9964,2024-09-04 23:19:25,140,Missed,Unsuccessful,37,3.0,No,Incoming,Arjun Joshi,Sneha Gupta
CALL-2276,E2690,R2278,2024-02-23 05:43:16,149,Completed,Unsuccessful,44,2.0,Yes,Incoming,Aditya Joshi,Aryan Chauhan
CALL-4832,E9803,R3372,2024-09-23 03:11:46,574,Completed,,39,,Yes,Incoming,Aanya Joshi,Karthik Verma
CALL-2217,E9809,R3554,2024-08-18 14:41:38,412,Missed,Successful,37,,No,Outgoing,Meera Gupta,Meera Gupta
CALL-4823,E2278,R5922,2024-07-11 08:15:55,582,Missed,Successful,32,1.0,No,Outgoing,Arjun Mehta,Reyansh Rao
CALL-8506,E9298,R6683,2024-07-03 11:50:34,544,Missed,Successful,50,5.0,No,Incoming,Diya Singh,Neha Chauhan
CALL-7084,E7967,R4500,2024-02-23 10:42:08,100,Completed,,49,,Yes,Outgoing,Aditi Joshi,Aditya Mehta
CALL-1892,E4591,R7439,2024-10-14 16:57:46,164,Missed,,48,,No,Incoming,Ishika Joshi,Neha Joshi
CALL-3064,E7598,R4715,2024-05-21 02:11:07,511,Missed,Unsuccessful,3,2.0,No,Incoming,Vivaan Mehta,Ishaan Singh
CALL-3187,E4918,R4716,2024-03-23 04:37:22,450,Missed,Successful,50,,No,Incoming,Ishika Gupta,Arjun Joshi
CALL-2918,E3810,R5123,2024-11-24 18:20:00,74,Completed,Successful,59,,Yes,Outgoing,Vivaan Verma,Priya Patel
CALL-8888,E3521,R6683,2024-04-11 03:24:09,182,Missed,Unsuccessful,26,,No,Outgoing,Aditi Rao,Neha Chauhan
CALL-3486,E2184,R3827,2024-09-15 00:06:36,554,Missed,Successful,53,1.0,No,Incoming,Aditya Sharma,Ishika Gupta
CALL-4220,E4891,R1655,2024-03-17 19:22:11,476,Completed,Successful,21,,Yes,Incoming,Sneha Gupta,Arjun Singh
CALL-7670,E8504,R9406,2024-01-29 14:29:19,321,Completed,Unsuccessful,49,1.0,Yes,Outgoing,Rahul Chauhan,Rohan Khan
CALL-6442,E5364,R9096,2024-10-08 06:31:14,288,Missed,Unsuccessful,12,,No,Outgoing,Ishaan Chauhan,Neha Mehta
CALL-9171,E2093,R3593,2024-01-11 07:29:27,98,Missed,Unsuccessful,60,,No,Outgoing,Ananya Joshi,Karthik Patel
CALL-6751,E7943,R4271,2024-12-08 20:00:00,517,Completed,,35,,Yes,Incoming,Diya Gupta,Karthik Singh
CALL-8628,E9965,R6832,2024-04-30 04:25:19,140,Completed,Unsuccessful,12,,Yes,Outgoing,Vivaan Gupta,Aditi Verma
CALL-9006,E6444,R9224,2024-10-11 16:12:09,93,Completed,Unsuccessful,8,3.0,Yes,Outgoing,Karthik Chauhan,Aanya Rao
CALL-6753,E2385,R7612,2024-11-22 14:33:35,511,Missed,Unsuccessful,51,,No,Outgoing,Aarav Chauhan,Krishna Khan
CALL-5076,E7177,R6494,2024-04-29 12:35:28,597,Missed,Successful,13,,No,Outgoing,Ishaan Singh,Aryan Khan
CALL-8227,E8173,R8455,2024-04-09 20:07:58,74,Completed,Unsuccessful,1,,Yes,Outgoing,Ishika Mehta,Aditi Mehta
CALL-4073,E5808,R7383,2024-04-11 15:34:05,466,Missed,Successful,45,,No,Incoming,Priya Joshi,Diya Patel
CALL-6531,E3736,R1589,2024-03-17 04:58:05,394,Completed,,16,3.0,Yes,Outgoing,Vivaan Rao,Aarav Patel
CALL-6916,E7967,R8666,2024-12-19 09:21:56,97,Completed,,35,2.0,Yes,Incoming,Aditi Joshi,Ishika Khan
CALL-8736,E2882,R4716,2024-03-18 00:29:46,539,Completed,Successful,44,3.0,Yes,Outgoing,Ananya Singh,Arjun Joshi
CALL-4663,E6205,R4813,2024-05-27 15:49:03,181,Completed,,4,,Yes,Incoming,Rohan Mehta,Aditya Chauhan
CALL-3471,E3736,R1991,2024-06-09 04:26:38,430,Completed,Successful,53,,Yes,Outgoing,Vivaan Rao,Sneha Khan
CALL-8347,E8809,R8525,2024-04-23 13:45:06,571,Completed,,9,5.0,Yes,Outgoing,Meera Verma,Reyansh Chauhan
CALL-2590,E4049,R7273,2024-01-30 07:53:26,374,Missed,Successful,27,,No,Incoming,Rohan Rao,Arjun Sharma
CALL-8360,E7675,R1655,2024-05-08 22:53:29,282,Completed,Successful,26,,Yes,Outgoing,Neha Joshi,Arjun Singh
CALL-7530,E9244,R5423,2024-09-29 08:43:19,303,Missed,Successful,49,,No,Outgoing,Aanya Khan,Krishna Verma
CALL-9074,E7236,R6832,2024-08-17 16:58:32,78,Completed,,13,4.0,Yes,Incoming,Rohan Joshi,Aditi Verma
CALL-6469,E8048,R2053,2024-04-10 12:09:05,289,Missed,Unsuccessful,6,3.0,No,Incoming,Aarav Patel,Krishna Sharma
CALL-8328,E7428,R9266,2024-08-13 04:05:17,595,Completed,,40,,Yes,Incoming,Priya Rao,Aditya Patel
CALL-4450,E5364,R5741,2024-04-17 11:02:01,397,Completed,Unsuccessful,8,,Yes,Incoming,Ishaan Chauhan,Ananya Sharma
CALL-4944,E5547,R2851,2024-03-06 23:26:40,508,Completed,Successful,8,,Yes,Outgoing,Meera Chauhan,Diya Gupta
CALL-5824,E8133,R3117,2024-05-24 00:35:16,329,Missed,,60,,No,Outgoing,Aarav Gupta,Diya Sharma
CALL-8459,E7943,R8525,2024-12-28 01:35:04,291,Missed,,1,2.0,No,Outgoing,Diya Gupta,Reyansh Chauhan
CALL-4881,E3419,R6508,2024-09-17 11:11:32,51,Completed,Successful,37,4.0,Yes,Outgoing,Rahul Singh,Aarav Singh
CALL-1665,E6719,R9406,2024-02-28 20:32:09,355,Completed,Successful,26,,Yes,Outgoing,Sneha Mehta,Rohan Khan
CALL-2453,E6276,R5996,2024-05-17 03:28:23,372,Completed,Successful,12,,Yes,Incoming,Arjun Gupta,Vivaan Joshi
CALL-2888,E8255,R4519,2024-01-23 01:32:32,295,Completed,Unsuccessful,44,,Yes,Incoming,Aditi Chauhan,Aditi Gupta
CALL-4044,E4891,R6388,2024-04-11 05:56:20,69,Missed,Successful,24,3.0,No,Outgoing,Sneha Gupta,Priya Khan
CALL-2643,E7863,R3430,2024-05-13 05:35:57,225,Completed,,49,1.0,Yes,Incoming,Karthik Khan,Sneha Verma
CALL-9058,E3121,R1627,2024-09-14 20:54:14,38,Missed,Successful,39,5.0,No,Outgoing,Sneha Verma,Ananya Chauhan
CALL-5442,E7245,R7002,2024-08-05 06:42:30,268,Completed,Successful,56,,Yes,Outgoing,Vivaan Patel,Krishna Chauhan
CALL-6420,E7243,R1655,2024-10-27 02:08:19,305,Missed,Unsuccessful,19,,No,Incoming,Rahul Gupta,Arjun Singh
CALL-2906,E2184,R3227,2024-01-27 07:29:36,167,Missed,Unsuccessful,24,5.0,No,Outgoing,Aditya Sharma,Meera Chauhan
CALL-8437,E8373,R8666,2024-12-09 08:28:24,154,Missed,,8,4.0,No,Incoming,Diya Mehta,Ishika Khan
CALL-9761,E8111,R6683,2024-08-29 00:48:00,249,Missed,,20,1.0,No,Outgoing,Priya Gupta,Neha Chauhan
CALL-5798,E6054,R9955,2024-07-01 17:16:56,533,Completed,Unsuccessful,55,,Yes,Incoming,Aditya Rao,Meera Patel
CALL-3616,E7175,R1975,2024-01-05 07:41:55,304,Missed,,17,,No,Outgoing,Aanya Chauhan,Sneha Singh
CALL-3411,E2403,R4932,2024-12-05 04:15:44,488,Completed,,27,,Yes,Outgoing,Diya Rao,Arjun Gupta
CALL-8831,E6073,R4907,2024-10-14 12:47:28,169,Missed,Unsuccessful,28,2.0,No,Incoming,Diya Khan,Rohan Mehta
CALL-9482,E3749,R1648,2024-08-23 22:37:37,480,Missed,Unsuccessful,47,5.0,No,Incoming,Aditya Gupta,Diya Khan
CALL-4139,E5974,R9575,2024-11-02 10:58:53,580,Completed,Unsuccessful,6,,Yes,Incoming,Aarav Mehta,Karthik Joshi
CALL-4520,E6928,R4969,2024-10-16 03:49:37,77,Completed,,14,3.0,Yes,Outgoing,Priya Verma,Aditi Khan
CALL-8153,E9298,R6283,2024-06-27 21:22:17,244,Missed,Successful,31,3.0,No,Incoming,Diya Singh,Ishaan Joshi
CALL-1960,E6928,R3287,2024-02-24 14:47:44,408,Completed,Successful,36,5.0,Yes,Incoming,Priya Verma,Rahul Chauhan
CALL-9762,E3806,R4737,2024-04-23 10:47:01,471,Missed,,18,2.0,No,Outgoing,Karthik Verma,Ananya Mehta
CALL-9229,E2403,R4110,2024-12-13 07:16:03,388,Completed,,16,5.0,Yes,Incoming,Diya Rao,Reyansh Sharma
CALL-4237,E5935,R4500,2024-04-06 05:26:44,95,Missed,,14,,No,Incoming,Aanya Mehta,Aditya Mehta
CALL-6617,E3806,R6494,2024-05-13 18:54:35,576,Completed,Successful,50,3.0,Yes,Outgoing,Karthik Verma,Aryan Khan
CALL-1117,E4891,R1500,2024-08-12 17:32:38,388,Missed,Unsuccessful,33,,No,Incoming,Sneha Gupta,Rohan Patel
CALL-1267,E4600,R5922,2024-09-04 13:56:53,593,Missed,,9,4.0,No,Incoming,Ishika Patel,Reyansh Rao
CALL-1334,E2339,R8105,2024-02-29 07:45:33,478,Completed,,10,,Yes,Outgoing,Arjun Verma,Ishaan Mehta
CALL-8762,E4131,R4396,2024-11-17 04:25:37,473,Missed,Successful,8,1.0,No,Incoming,Aanya Sharma,Aarav Mehta
CALL-3218,E2779,R8525,2024-07-16 01:19:56,204,Missed,Successful,30,3.0,No,Outgoing,Aarav Singh,Reyansh Chauhan
CALL-5390,E8271,R8627,2024-09-29 02:10:20,448,Completed,Successful,14,1.0,Yes,Incoming,Vivaan Singh,Priya Gupta
CALL-8818,E7402,R6388,2024-01-24 21:33:23,245,Missed,Successful,14,2.0,No,Incoming,Rahul Mehta,Priya Khan
CALL-8861,E1614,R7868,2024-08-30 08:22:26,390,Completed,,17,,Yes,Incoming,Krishna Verma,Aarav Rao
CALL-9975,E4978,R2495,2024-06-27 04:20:44,34,Missed,Successful,19,4.0,No,Outgoing,Vivaan Chauhan,Rahul Khan
CALL-8676,E3419,R2731,2024-01-28 17:09:17,276,Missed,,16,5.0,No,Incoming,Rahul Singh,Sneha Joshi
CALL-4184,E4508,R7439,2024-12-16 09:07:36,525,Completed,Successful,11,2.0,Yes,Incoming,Aryan Patel,Neha Joshi
CALL-2036,E3998,R9617,2024-03-02 01:13:23,73,Completed,,25,,Yes,Outgoing,Reyansh Sharma,Aanya Joshi
CALL-7563,E1614,R4500,2024-03-21 19:09:34,513,Missed,,6,,No,Incoming,Krishna Verma,Aditya Mehta
CALL-7308,E1883,R3315,2024-08-27 21:32:07,271,Missed,Successful,49,3.0,No,Incoming,Ishika Singh,Aryan Verma
CALL-4054,E8809,R1866,2024-07-24 21:15:36,331,Missed,Successful,50,2.0,No,Outgoing,Meera Verma,Krishna Patel
CALL-5010,E6444,R5483,2024-03-23 18:35:38,412,Completed,Unsuccessful,28,,Yes,Outgoing,Karthik Chauhan,Neha Rao
CALL-2788,E4279,R5933,2024-10-01 13:32:25,526,Completed,Successful,45,,Yes,Incoming,Arjun Patel,Rahul Verma
CALL-5016,E7218,R5741,2024-09-01 15:00:36,498,Completed,Unsuccessful,12,2.0,Yes,Incoming,Reyansh Verma,Ananya Sharma
CALL-7446,E5897,R8956,2024-06-28 19:11:43,156,Missed,Unsuccessful,55,1.0,No,Incoming,Aditya Khan,Diya Rao
CALL-3220,E6646,R4554,2024-06-28 07:33:08,537,Completed,Unsuccessful,19,3.0,Yes,Outgoing,Aanya Verma,Rahul Mehta
CALL-4223,E4273,R7612,2024-09-10 20:06:01,373,Missed,,9,2.0,No,Incoming,Arjun Khan,Krishna Khan
CALL-5303,E4302,R7612,2024-09-20 08:02:35,141,Completed,Unsuccessful,12,,Yes,Outgoing,Ishaan Mehta,Krishna Khan
CALL-6387,E2237,R6755,2024-03-24 09:57:35,127,Completed,,34,,Yes,Outgoing,Ananya Khan,Priya Verma
CALL-1588,E1060,R7947,2024-03-06 11:55:56,526,Completed,Unsuccessful,8,2.0,Yes,Incoming,Rahul Patel,Meera Singh
CALL-4358,E8181,R1531,2024-04-03 20:23:00,303,Missed,Unsuccessful,41,,No,Outgoing,Ishika Sharma,Aanya Gupta
CALL-2619,E4309,R4221,2024-10-03 10:58:43,160,Missed,,52,4.0,No,Incoming,Ishaan Gupta,Neha Verma
CALL-6787,E2217,R9096,2024-08-02 11:33:40,148,Missed,Successful,25,2.0,No,Incoming,Aryan Joshi,Neha Mehta
CALL-9839,E5653,R2278,2024-03-21 13:41:27,323,Completed,Successful,21,3.0,Yes,Outgoing,Diya Joshi,Aryan Chauhan
CALL-4329,E9625,R2291,2024-03-15 21:05:16,150,Completed,Unsuccessful,12,1.0,Yes,Incoming,Sneha Singh,Sneha Sharma
CALL-6288,E3598,R9774,2024-04-09 06:35:54,437,Missed,Successful,5,,No,Outgoing,Ishaan Patel,Neha Gupta
CALL-6462,E5497,R7398,2024-02-11 02:37:15,211,Missed,Successful,40,,No,Outgoing,Ananya Rao,Aarav Khan
CALL-6200,E7180,R5741,2024-05-02 20:05:50,220,Completed,,58,2.0,Yes,Outgoing,Krishna Singh,Ananya Sharma
CALL-1677,E6246,R1627,2024-06-10 00:50:00,220,Missed,,45,4.0,No,Incoming,Reyansh Joshi,Ananya Chauhan
CALL-3833,E7863,R2906,2024-02-22 21:30:12,429,Completed,Successful,20,4.0,Yes,Incoming,Karthik Khan,Rahul Rao
CALL-7523,E8173,R2495,2024-09-26 12:22:37,180,Missed,Successful,21,4.0,No,Outgoing,Ishika Mehta,Rahul Khan
CALL-8031,E6728,R1866,2024-04-17 15:19:15,138,Missed,Successful,3,,No,Outgoing,Diya Verma,Krishna Patel
CALL-1998,E8173,R5086,2024-07-14 10:08:51,253,Missed,Successful,60,,No,Incoming,Ishika Mehta,Krishna Gupta
CALL-9753,E6536,R9224,2024-01-10 16:24:53,255,Completed,Successful,60,,Yes,Incoming,Aryan Rao,Aanya Rao
CALL-3341,E8830,R5837,2024-09-12 06:34:26,94,Completed,Unsuccessful,32,2.0,Yes,Outgoing,Priya Patel,Aditya Sharma
CALL-1477,E9809,R3827,2024-02-12 09:53:24,504,Completed,Unsuccessful,34,3.0,Yes,Incoming,Meera Gupta,Ishika Gupta
CALL-2653,E8707,R3593,2024-02-14 01:17:30,282,Completed,Successful,18,,Yes,Incoming,Reyansh Singh,Karthik Patel
CALL-5707,E4312,R4344,2024-09-07 17:46:11,70,Missed,Unsuccessful,47,3.0,No,Outgoing,Rahul Khan,Priya Rao
CALL-0550,E5453,R6508,2024-09-22 08:07:21,197,Completed,Follow-up Needed,9,5.0,Yes,Incoming,Aditya Patel,Aarav Singh
CALL-0698,E5453,R4327,2024-10-16 16:10:21,242,Completed,Unsuccessful,53,4.0,Yes,Outgoing,Aditya Patel,Diya Chauhan
CALL-4276,E5453,R6508,2024-11-14 13:08:23,476,Completed,Unsuccessful,57,1.0,Yes,Incoming,Aditya Patel,Aarav Singh
CALL-4436,E5453,R4327,2024-04-10 07:51:28,30,Completed,,58,,Yes,Incoming,Aditya Patel,Diya Chauhan
CALL-0498,E7995,R6204,2024-09-26 08:25:21,38,Missed,,36,,No,Outgoing,Aryan Sharma,Aditi Patel
CALL-0810,E7995,R2731,2024-09-23 06:20:21,244,Completed,Follow-up Needed,48,4.0,Yes,Incoming,Aryan Sharma,Sneha Joshi
CALL-2786,E7995,R6204,2024-02-07 08:54:37,566,Missed,Unsuccessful,49,,No,Incoming,Aryan Sharma,Aditi Patel
CALL-1588,E7995,R2731,2024-06-28 08:16:48,541,Missed,,22,,No,Outgoing,Aryan Sharma,Sneha Joshi
CALL-0759,E9656,R5996,2024-09-23 14:57:21,284,Missed,,29,,No,Outgoing,Krishna Rao,Vivaan Joshi
CALL-0817,E9656,R2895,2024-09-24 02:08:21,110,Missed,,38,,No,Outgoing,Krishna Rao,Krishna Singh
CALL-8872,E9656,R5996,2024-08-29 15:03:25,424,Missed,Successful,7,5.0,No,Outgoing,Krishna Rao,Vivaan Joshi
CALL-2591,E9656,R2895,2024-04-10 01:55:59,555,Missed,Unsuccessful,41,4.0,No,Outgoing,Krishna Rao,Krishna Singh
CALL-0708,E8181,R6508,2024-10-19 15:58:21,160,Missed,,44,,No,Outgoing,Ishika Sharma,Aarav Singh
CALL-0983,E8181,R1531,2024-10-09 23:58:21,126,Completed,Successful,48,4.0,Yes,Incoming,Ishika Sharma,Aanya Gupta
CALL-8909,E8181,R6508,2024-07-08 15:35:13,347,Missed,,23,,No,Outgoing,Ishika Sharma,Aarav Singh
